_GENE,Genename,GeneID,log2FoldChange,padj,baseMean
Rps15a-ps3,Rps15a-ps3,ENSMUSG00000084314,-1.10799955972276,0.37299867893738,9.89690960013307
Cdo1,Cdo1,ENSMUSG00000033022,-1.1083552170151,0.441819768776903,158.825535348968
Lrrc4,Lrrc4,ENSMUSG00000049939,-1.11008254628771,0.336688369033168,11.5875010776289
Zfp750,Zfp750,ENSMUSG00000039238,-1.1116056160853,0.378168747602413,16.0194196942456
Cdh3,Cdh3,ENSMUSG00000061048,-1.11165708476775,0.634610926407512,4.47716425807972
Cacna2d4,Cacna2d4,ENSMUSG00000041460,-1.11394321155148,0.575698988856945,590.951839462265
Gm15738,Gm15738,ENSMUSG00000087526,-1.11659573244571,0.743080237575722,2.47901083010152
Gm7973,Gm7973,ENSMUSG00000084216,-1.11770390460418,0.765746016950801,2.79243302238739
Gm12394,Gm12394,ENSMUSG00000078722,-1.11920281671494,0.676094880217152,4.02575123272415
Sash3,Sash3,ENSMUSG00000031101,-1.12172117561417,0.315972976138507,40.0822112078544
Col7a1,Col7a1,ENSMUSG00000025650,-1.12268999657968,0.0916464427903341,1838.12987460544
4833422M21Rik,4833422M21Rik,ENSMUSG00000097619,-1.12405744374776,0.720828230095169,3.02490139165909
Gm43582,Gm43582,ENSMUSG00000106565,-1.12579914700881,0.710655164365197,2.87592435380833
1700030C10Rik,1700030C10Rik,ENSMUSG00000099759,-1.12630899330048,0.692087079215613,3.90634330752089
1700003F12Rik,1700003F12Rik,ENSMUSG00000038523,-1.12701690136323,0.746193336097454,2.37094006968382
Gm11027,Gm11027,ENSMUSG00000078984,-1.12763180232132,0.784722665132227,1.93158095929114
Prkcd,Prkcd,ENSMUSG00000021948,-1.12843740925948,0.0394780443304175,653.004819282824
A530053G22Rik,A530053G22Rik,ENSMUSG00000046764,-1.13594574293085,0.773448573497991,2.05623876324818
Gm7936,Gm7936,ENSMUSG00000055771,-1.13662014781647,0.687898923408159,3.61678334463472
Pck1,Pck1,ENSMUSG00000027513,-1.13911394721249,0.559435961999792,243.311809696145
Gm42463,Gm42463,ENSMUSG00000106032,-1.13970733455401,0.741300022060424,3.23938624381642
Gm13567,Gm13567,ENSMUSG00000083195,-1.1400068916908,0.737842470998537,3.15898416249123
Them5,Them5,ENSMUSG00000028148,-1.14048269113797,0.693850602802078,3.78132616986973
EU599041,EU599041,ENSMUSG00000074887,-1.14153255844136,0.780855019420759,2.02324645388937
Aldh1a1,Aldh1a1,ENSMUSG00000053279,-1.1426424286998,4.3701483753589e-07,2299.94714111402
Odc1,Odc1,ENSMUSG00000011179,-1.1437260487726,0.0302080351098759,3618.61752227023
Tead4,Tead4,ENSMUSG00000030353,-1.14414562447506,0.000998135991145665,438.193567694631
Slfn1,Slfn1,ENSMUSG00000078763,-1.14987696108325,0.653894701698884,7.64280026867174
Gm1966,Gm1966,ENSMUSG00000073902,-1.15147654977097,0.556927850230334,10.9072280395895
Atp13a5,Atp13a5,ENSMUSG00000048939,-1.15156860071071,9.69796228978634e-05,119.617923712281
Gm8722,Gm8722,ENSMUSG00000081164,-1.15160826620767,0.735985882439829,2.75311627374515
Siglec1,Siglec1,ENSMUSG00000027322,-1.15195032439723,0.208159493045685,43.7997000424346
Gm43719,Gm43719,ENSMUSG00000105366,-1.1577117556081,0.398830191342367,10.6529168671351
Nccrp1,Nccrp1,ENSMUSG00000047586,-1.15796111780365,0.847783556057175,1.96726674632399
Scd3,Scd3,ENSMUSG00000025202,-1.15923027030823,0.56415902631096,7.39186891929212
Wwc1,Wwc1,ENSMUSG00000018849,-1.15995907165226,0.603834830066814,4.3575587590941
2310039L15Rik,2310039L15Rik,ENSMUSG00000100550,-1.16031622158182,0.566564827078803,6.52592070799668
Gm42525,Gm42525,ENSMUSG00000105969,-1.16181762251514,0.724692753289749,2.84793109733062
Gm43290,Gm43290,ENSMUSG00000104641,-1.16312970728358,0.693720371603465,3.96391865391061
Tnf,Tnf,ENSMUSG00000024401,-1.16395821092728,0.786065929527094,4.02917001606826
Retn,Retn,ENSMUSG00000012705,-1.16772799053235,0.491504903688673,102.681225467195
Gm20589,Gm20589,ENSMUSG00000108162,-1.16944829546178,0.72369470431973,3.54167467617342
Tmem100,Tmem100,ENSMUSG00000069763,-1.17113104869119,0.0459602902630377,732.517090241481
Tlr1,Tlr1,ENSMUSG00000044827,-1.17707027890758,0.617033645397946,12.898762112362
Serpinb6a,Serpinb6a,ENSMUSG00000060147,-1.18239853352741,1.45376334396793e-07,12299.947431591
Acvr1c,Acvr1c,ENSMUSG00000026834,-1.18379093431391,0.266084952004463,26.8958833886685
Rnf17,Rnf17,ENSMUSG00000000365,-1.18451385464952,0.75429544675932,2.41565021953109
Napsa,Napsa,ENSMUSG00000002204,-1.1847545338449,0.377183902159974,32.1718098288047
Gm5803,Gm5803,ENSMUSG00000021927,-1.18611740410612,0.626183959425399,5.22742937868779
Gm26533,Gm26533,ENSMUSG00000097748,-1.18662550292365,0.722050733263769,2.33010119841475
Glrp1,Glrp1,ENSMUSG00000062310,-1.18891106539484,0.785375501324238,2.10698225521269
Gm15519,Gm15519,ENSMUSG00000083443,-1.18892541808648,0.551690772130324,4.98877382676771
Ankfn1,Ankfn1,ENSMUSG00000047773,-1.18937914625562,0.539330221279796,5.90556984547525
Gm29811,Gm29811,ENSMUSG00000106230,-1.1918192168558,0.838424915944999,2.24811645684485
Slc18a2,Slc18a2,ENSMUSG00000025094,-1.19559507070576,0.786653502637736,2.21234706531184
Rundc3a,Rundc3a,ENSMUSG00000006575,-1.19735122626903,0.607640500126897,5.80606049186959
Ankrd6,Ankrd6,ENSMUSG00000040183,-1.20021163073424,2.22549048426544e-15,211.543857117943
2310040G07Rik,2310040G07Rik,ENSMUSG00000072852,-1.20074588787606,0.195978294790545,19.1080546827999
Gm973,Gm973,ENSMUSG00000047361,-1.20093283695999,0.0708377071885968,26.7560976658189
4930426I24Rik,4930426I24Rik,ENSMUSG00000097323,-1.20157894213903,0.598533400464056,4.57597363815459
Ccdc158,Ccdc158,ENSMUSG00000050050,-1.20173709990271,0.539142710278075,4.76980996450065
Slc7a10,Slc7a10,ENSMUSG00000030495,-1.20403706570092,0.709396477104892,35.6361012390593
Egr3,Egr3,ENSMUSG00000033730,-1.20465819619672,0.542630430508404,5.94993867861833
Scd1,Scd1,ENSMUSG00000037071,-1.20522388215881,0.146809611820107,2837.79828916806
Gm15998,Gm15998,ENSMUSG00000086389,-1.20705395138288,0.581691255485088,6.2359169013496
1700063D05Rik,1700063D05Rik,ENSMUSG00000100837,-1.20900931728578,0.755279694037833,2.12918755308545
Aox3,Aox3,ENSMUSG00000064294,-1.20967284276876,0.482985612124021,5.55967686811714
Gm38048,Gm38048,ENSMUSG00000102437,-1.21003319353769,0.484511939447436,6.31213913775589
Gm20507,Gm20507,ENSMUSG00000092412,-1.21080066311232,0.536057385613953,5.44677846634752
2410018L13Rik,2410018L13Rik,ENSMUSG00000073164,-1.21081982994678,0.623728023301114,3.57866196888423
1810062O18Rik,1810062O18Rik,ENSMUSG00000084925,-1.2135939525398,0.429050401146054,10.1985243871816
Ascl3,Ascl3,ENSMUSG00000035951,-1.21362920411836,0.750943929556263,1.92539995073443
Vnn3,Vnn3,ENSMUSG00000020010,-1.21383984450092,0.672036855746437,3.45805175852492
Ybx1-ps2,Ybx1-ps2,ENSMUSG00000107035,-1.21476518385372,0.739189996570146,2.92202592599838
Dennd2d,Dennd2d,ENSMUSG00000027901,-1.21561829823585,0.334007820427835,22.3898768305367
Galnt6,Galnt6,ENSMUSG00000037280,-1.2189481554909,0.562861208207601,10.6897926599877
Psd4,Psd4,ENSMUSG00000026979,-1.22264627801512,0.48056446884427,29.3900425072651
Snph,Snph,ENSMUSG00000027457,-1.22823102017873,0.000151513105942744,79.1408273479425
Rufy4,Rufy4,ENSMUSG00000061815,-1.23122190736198,0.763937092787935,1.95979940763667
Far2,Far2,ENSMUSG00000030303,-1.23125028480302,0.71500480639322,2.58497360943447
Gm43338,Gm43338,ENSMUSG00000105679,-1.23136285356531,0.625819755650278,3.38795729266355
Gm43355,Gm43355,ENSMUSG00000106369,-1.23158086622773,0.815292725169861,1.97073180403339
Tmprss13,Tmprss13,ENSMUSG00000037129,-1.23210509821217,0.64327546803968,4.00690798306194
Gm8925,Gm8925,ENSMUSG00000105854,-1.23234923452318,0.606946898182437,3.60827640493478
Spdya,Spdya,ENSMUSG00000052525,-1.23575482579802,0.3329549732188,8.26154838422982
Fam65b,Fam65b,ENSMUSG00000036006,-1.24127479998195,4.13127620346799e-09,269.669309889573
Smpdl3b,Smpdl3b,ENSMUSG00000028885,-1.2422231934001,0.00142047503482952,58.5516044489045
Gm6028,Gm6028,ENSMUSG00000101875,-1.24734038986093,0.695716582632397,3.31224776760747
Gm13559,Gm13559,ENSMUSG00000080985,-1.24817658421725,0.63546649703961,3.45152579718417
6030407O03Rik,6030407O03Rik,ENSMUSG00000100301,-1.25114182773422,0.677712043661178,2.85682883641523
Xlr4a,Xlr4a,ENSMUSG00000079845,-1.25169506781731,0.798916796276278,3.08339184185056
Nptx1,Nptx1,ENSMUSG00000025582,-1.25216246593296,0.730172685756612,2.17408539826123
Ssmem1,Ssmem1,ENSMUSG00000029784,-1.2536342736466,0.784144418508701,2.92033558061521
Gm10053,Gm10053,ENSMUSG00000058927,-1.2536840838001,0.756904011699824,1.9421891537583
Hsh2d,Hsh2d,ENSMUSG00000062007,-1.25391723925621,0.876686705768204,2.09733065096701
Timd4,Timd4,ENSMUSG00000055546,-1.25761572431572,0.137223894165357,34.2747984888012
Gm24262,Gm24262,ENSMUSG00000088056,-1.25919733219106,0.784722665132227,2.20459451902128
Lef1,Lef1,ENSMUSG00000027985,-1.26036935048324,0.703959187288802,7.03733123653684
Kif3c,Kif3c,ENSMUSG00000020668,-1.26262590460099,2.61610899743119e-08,2376.40213399229
Ndst3,Ndst3,ENSMUSG00000027977,-1.26277420519691,0.702466494461145,3.08184342832898
Rps10-ps1,Rps10-ps1,ENSMUSG00000060438,-1.26649386456034,0.693385930827268,2.56054000398488
Sv2b,Sv2b,ENSMUSG00000053025,-1.26792470086183,0.37299867893738,15.8568076964366
Spag8,Spag8,ENSMUSG00000066196,-1.26869901096666,0.610559022844291,4.32758577539587
Pmp2,Pmp2,ENSMUSG00000052468,-1.27187138019587,0.816419211207035,1.95502479790451
Vpreb3,Vpreb3,ENSMUSG00000000903,-1.27243032842721,0.717245078455616,2.79278195635657
Gm37009,Gm37009,ENSMUSG00000103880,-1.27434102230782,0.779146734177884,2.13590769293922
Dnah1,Dnah1,ENSMUSG00000019027,-1.27438036200085,0.297375553009375,12.1578455615336
Adgrg5,Adgrg5,ENSMUSG00000061577,-1.2758005825307,0.381938038854995,11.1040072689153
Usp17la,Usp17la,ENSMUSG00000054568,-1.27739785881569,0.478754705577624,5.01984967657035
Ptpn6,Ptpn6,ENSMUSG00000004266,-1.27874322087319,0.448287354139338,73.8421667560654
Gsta3,Gsta3,ENSMUSG00000025934,-1.28167837717849,0.280436461913913,31.3506146302802
Sptbn2,Sptbn2,ENSMUSG00000067889,-1.28233925668787,0.449003004042902,8.19312870504287
Gm28783,Gm28783,ENSMUSG00000100110,-1.28404018587258,0.473627623630527,6.58974058061238
Cbr2,Cbr2,ENSMUSG00000025150,-1.28447604738078,0.0179928240813838,1149.06684735464
Gm37031,Gm37031,ENSMUSG00000104384,-1.2883734798575,0.61272826296126,3.16138445159051
Btla,Btla,ENSMUSG00000052013,-1.29130916847957,0.464415325458943,22.8585649893123
Kcnf1,Kcnf1,ENSMUSG00000051726,-1.29231243552982,0.282021211814027,323.168796987281
Chil5,Chil5,ENSMUSG00000043873,-1.29623172399316,0.455850975736559,5.93568072146081
E130215H24Rik,E130215H24Rik,ENSMUSG00000087406,-1.29767473828092,0.665169416658683,3.54775543371364
C530050E15Rik,C530050E15Rik,ENSMUSG00000097838,-1.29919354819309,0.102929372385021,16.3540976405466
Rbm3os,Rbm3os,ENSMUSG00000055188,-1.30582901892984,0.576972368289033,3.71296348572723
Shc2,Shc2,ENSMUSG00000020312,-1.30945155475307,2.96063440820545e-05,327.556072900622
Pld5,Pld5,ENSMUSG00000055214,-1.31128775788253,7.4062683622099e-06,109.71590283076
Gm10275,Gm10275,ENSMUSG00000069682,-1.3122517016745,0.696910569584399,2.4594359166862
Gm14455,Gm14455,ENSMUSG00000087633,-1.3160626478465,0.539430162982625,5.13277339455669
Slc44a3,Slc44a3,ENSMUSG00000039865,-1.3192921648675,0.764864476935883,2.42122903453584
Gm5577,Gm5577,ENSMUSG00000084950,-1.322189614378,0.673762871596294,3.17290376867428
Mansc4,Mansc4,ENSMUSG00000072662,-1.32639254032824,0.663826200329365,2.9664754997984
Catsper4,Catsper4,ENSMUSG00000048003,-1.33004731545288,0.0674232371954291,67.3071920473158
Gm17081,Gm17081,ENSMUSG00000090338,-1.33085054359236,0.521336450870051,4.50709235309893
Fgf4,Fgf4,ENSMUSG00000050917,-1.33136992220087,0.654994117322465,3.09426566658727
Arxes1,Arxes1,ENSMUSG00000048355,-1.33137072501524,0.571556315876885,4.51138637078299
Gm15954,Gm15954,ENSMUSG00000089979,-1.33152855592881,0.470816788573651,5.35458402669074
Gm28187,Gm28187,ENSMUSG00000099375,-1.33368300668315,0.394807825841547,10.2387476248282
Runx3,Runx3,ENSMUSG00000070691,-1.33475891095867,0.570839828465361,9.3567363622154
Gm10382,Gm10382,ENSMUSG00000072612,-1.33531955962856,0.353337232818202,6.44517223519531
Dpf1,Dpf1,ENSMUSG00000030584,-1.34003377813223,0.000183057844683478,69.3054660750066
Gm20421,Gm20421,ENSMUSG00000092483,-1.34158046624753,0.448287354139338,5.55485054547736
Samd15,Samd15,ENSMUSG00000090812,-1.34314047805838,0.717078264212523,2.51292370596242
Musk,Musk,ENSMUSG00000057280,-1.34551566126166,6.56492431960085e-07,391.591104437942
Tmprss4,Tmprss4,ENSMUSG00000032091,-1.34657646791498,0.810558447714089,2.19255056575819
Gata3,Gata3,ENSMUSG00000015619,-1.34749110129936,0.591753238924752,4.66310178833681
Ccl5,Ccl5,ENSMUSG00000035042,-1.34990473352713,0.634644206638086,8.26164424370769
Tdrp,Tdrp,ENSMUSG00000050052,-1.34991324174854,1.13234191270945e-09,456.119447190896
Slc35f3,Slc35f3,ENSMUSG00000057060,-1.35409027559755,0.663125377422721,3.09969303045348
Cd28,Cd28,ENSMUSG00000026012,-1.36247868360504,0.000165441469756702,170.407993150414
Kcnv2,Kcnv2,ENSMUSG00000047298,-1.36428884292855,0.512316058851706,6.13662057016102
B4galnt4,B4galnt4,ENSMUSG00000055629,-1.36627613814926,0.515112762272933,5.14078369710699
Plin1,Plin1,ENSMUSG00000030546,-1.36650226466683,0.367590909842828,172.379118283577
Tlr9,Tlr9,ENSMUSG00000045322,-1.36697702175289,0.32217744758089,9.98864048942066
Gm42496,Gm42496,ENSMUSG00000105772,-1.36981961587913,0.664081700104391,2.46665747082715
Rhpn1,Rhpn1,ENSMUSG00000022580,-1.37151749768704,0.313036495274253,7.72937392668107
Fam222a,Fam222a,ENSMUSG00000041930,-1.3722205746083,0.194389779409005,11.9218675826575
Gm15879,Gm15879,ENSMUSG00000084790,-1.37566907189979,2.14781517680685e-05,71.9224958987169
Gm6288,Gm6288,ENSMUSG00000072660,-1.38014982851314,0.0878674365643836,16.7137688972423
Ptger3,Ptger3,ENSMUSG00000040016,-1.38021093932335,0.0614702853458799,22.3536167385924
Nodal,Nodal,ENSMUSG00000037171,-1.38142714055839,0.121415148737753,12.6972643956355
Lgals12,Lgals12,ENSMUSG00000024972,-1.38266574904675,0.242627129751769,38.9434878143555
Pla2g4f,Pla2g4f,ENSMUSG00000046971,-1.38473623928423,0.796056811958285,2.02143905180794
Evpl,Evpl,ENSMUSG00000034282,-1.38519915892436,0.519028536446078,6.44501674241488
Gm14461,Gm14461,ENSMUSG00000054510,-1.38615660788546,0.724418056139034,2.66146932730117
Gm5615,Gm5615,ENSMUSG00000074448,-1.39111191765862,0.718730129193212,1.96380034592489
Col17a1,Col17a1,ENSMUSG00000025064,-1.39483239145141,0.250250013051491,30.5012207958032
Nwd1,Nwd1,ENSMUSG00000048148,-1.39553154047707,0.000180431777644838,140.524637478208
Sult1e1,Sult1e1,ENSMUSG00000029272,-1.39662233497127,0.71279804099268,2.85418120534182
Mchr1,Mchr1,ENSMUSG00000050164,-1.39935253760558,1.89047807649175e-06,129.40154493417
Smox,Smox,ENSMUSG00000027333,-1.40242349161643,0.106252447735505,20806.3267848824
Gm38251,Gm38251,ENSMUSG00000102784,-1.40624256310202,0.48942330798114,4.21996487046551
Gpr61,Gpr61,ENSMUSG00000046793,-1.40929430217549,0.34946579244928,6.31329685191662
Gm37415,Gm37415,ENSMUSG00000103864,-1.41002427630272,0.616803428292001,3.00306848151283
Gm11349,Gm11349,ENSMUSG00000080840,-1.41034360050581,0.672036855746437,2.60339878794946
Gm14322,Gm14322,ENSMUSG00000078864,-1.41129278336965,0.259666587481986,9.93491087449481
Fgf2os,Fgf2os,ENSMUSG00000054779,-1.41718933329664,0.699431130349959,2.28170321064927
Styxl1,Styxl1,ENSMUSG00000019178,-1.42140261391586,0.695716582632397,2.0159365212768
Gm11198,Gm11198,ENSMUSG00000082304,-1.42266107113877,0.4415183207828,7.31544743366896
Gm42722,Gm42722,ENSMUSG00000106093,-1.42773645431329,0.682917614876184,2.28016390139645
Rgs1,Rgs1,ENSMUSG00000026358,-1.4300900317289,0.706152075172471,2.5230158015158
Il22ra2,Il22ra2,ENSMUSG00000039760,-1.43162365025645,0.699534417308715,6.08706599938653
Gm37742,Gm37742,ENSMUSG00000103143,-1.43648817741353,0.730118970202614,2.3379215177419
Pthlh,Pthlh,ENSMUSG00000048776,-1.44056009884127,0.00485160900511838,63.5364000944765
Wnt16,Wnt16,ENSMUSG00000029671,-1.44326390441399,0.0234116711751005,23.8010540782451
Rhof,Rhof,ENSMUSG00000029449,-1.44345292533309,0.291583898871167,13.2187985159365
1700097M23Rik,1700097M23Rik,ENSMUSG00000108194,-1.44710079660674,0.644949460268031,2.78191363376051
Gm43847,Gm43847,ENSMUSG00000105753,-1.4498311576924,0.729427422140191,2.06316121120571
Tspan32,Tspan32,ENSMUSG00000000244,-1.45296207917217,0.298739282312321,19.1081691304658
Rnase6,Rnase6,ENSMUSG00000021880,-1.45453523377471,0.351321202710821,9.32785573554421
Gm4373,Gm4373,ENSMUSG00000101545,-1.45556737635391,0.652843622355483,2.81236722090143
Gm5710,Gm5710,ENSMUSG00000098042,-1.45565543386012,0.644487856815785,2.67311477930676
Odf3l2,Odf3l2,ENSMUSG00000035963,-1.45711528191018,1.20091290971442e-07,1026.63965692169
Gm16118,Gm16118,ENSMUSG00000089797,-1.45858444246927,2.14781517680685e-05,83.8401381273544
Cdk19,Cdk19,ENSMUSG00000038481,-1.46026198287231,4.28476878771123e-08,1688.87616790144
Cdca7l,Cdca7l,ENSMUSG00000021175,-1.46067473886026,0.557465035853583,5.44491103862472
Npnt,Npnt,ENSMUSG00000040998,-1.46102489758202,0.0630569216857861,551.873180284558
Hottip,Hottip,ENSMUSG00000055408,-1.46395753799339,0.689930861554423,2.29909213618745
Dsg2,Dsg2,ENSMUSG00000044393,-1.46491125552116,0.539855993918729,6.60556295611886
Slc25a30,Slc25a30,ENSMUSG00000022003,-1.46612087782436,0.209130870529766,294.877736087618
Gm8425,Gm8425,ENSMUSG00000091786,-1.47582926112387,0.130661682195098,12.1055702507686
Il9r,Il9r,ENSMUSG00000020279,-1.47734708007046,0.595764050190223,7.29505154662683
Trim29,Trim29,ENSMUSG00000032013,-1.47795672408056,0.648179415865793,5.83476464361224
Hmga2,Hmga2,ENSMUSG00000056758,-1.48181988184522,0.489376433687527,3.83271149755177
Tjp3,Tjp3,ENSMUSG00000034917,-1.48222278635997,0.611665627420599,3.37103272409631
Nap1l5,Nap1l5,ENSMUSG00000055430,-1.49188804353997,0.429050401146054,6.44652380822998
Il7r,Il7r,ENSMUSG00000003882,-1.49902977664764,0.496107602068875,16.4897867471871
Prr32,Prr32,ENSMUSG00000037086,-1.50232997587775,0.621147460142525,3.85394889823404
Sh2d2a,Sh2d2a,ENSMUSG00000028071,-1.5027683854972,0.617033645397946,5.43879022025116
4732465J04Rik,4732465J04Rik,ENSMUSG00000101517,-1.50629531854542,0.63708126463835,2.61159295326235
Rasal1,Rasal1,ENSMUSG00000029602,-1.50707103710562,0.619447489227132,5.2012851378787
Gm13688,Gm13688,ENSMUSG00000083284,-1.50717030989343,0.703136664359468,2.31312528064642
Ctsw,Ctsw,ENSMUSG00000024910,-1.50779212315096,0.645094773871115,6.406501917627
4833427F10Rik,4833427F10Rik,ENSMUSG00000092171,-1.51720726230383,0.269371945891913,9.02153349641819
Elf3,Elf3,ENSMUSG00000003051,-1.51857512979497,0.149665231045614,10.6172100343195
Grap2,Grap2,ENSMUSG00000042351,-1.51920103531705,0.464415325458943,13.56518259058
Foxd1,Foxd1,ENSMUSG00000078302,-1.52360388254941,0.665558860597362,2.1361375987885
Slc4a10,Slc4a10,ENSMUSG00000026904,-1.52631113791702,0.0327859201875635,21.8021418552473
Faah,Faah,ENSMUSG00000034171,-1.52829549599994,0.119859413525292,14.4145016089216
Dtnb,Dtnb,ENSMUSG00000071454,-1.52912165062572,3.97604965076765e-06,89.1332544434193
Gm35048,Gm35048,ENSMUSG00000103292,-1.53021235112455,0.264557192016924,21.1791565706086
Ffar2,Ffar2,ENSMUSG00000051314,-1.53186405643651,0.432081896318048,5.1544572982731
Bcl11b,Bcl11b,ENSMUSG00000048251,-1.53575163849062,0.560380168004924,4.61827345957215
Gm8237,Gm8237,ENSMUSG00000090707,-1.53596496809441,0.718730129193212,2.32017557736596
Orm1,Orm1,ENSMUSG00000039196,-1.54226410178216,0.411478994314676,21.0241523510851
Il17re,Il17re,ENSMUSG00000043088,-1.54569865034878,0.00294211541265377,25.5987544511093
Slain1,Slain1,ENSMUSG00000055717,-1.54853524561677,0.748451360201483,2.57460368680046
S100a14,S100a14,ENSMUSG00000042306,-1.55932761344751,0.594440149850515,4.67850460606633
Slc39a4,Slc39a4,ENSMUSG00000063354,-1.56303440756485,0.683646935226474,2.56818412595002
Lncbate1,Lncbate1,ENSMUSG00000110613,-1.56365899368829,0.653894701698884,2.21990722554838
Acsm5,Acsm5,ENSMUSG00000030972,-1.56542501260517,0.61272826296126,4.76257754066533
Jchain,Jchain,ENSMUSG00000067149,-1.56545766309796,0.0974979555262882,22.4754725624035
Rps18-ps3,Rps18-ps3,ENSMUSG00000057657,-1.56602590405536,0.720237570866186,1.98243699131383
Clec2i,Clec2i,ENSMUSG00000030365,-1.56862392402257,0.604768632148783,6.7264446971825
Gm6723,Gm6723,ENSMUSG00000068226,-1.57445364959933,0.397234956031454,4.83543302627421
Mucl1,Mucl1,ENSMUSG00000060311,-1.57902363637084,0.551690772130324,5.14568778843489
Abcg4,Abcg4,ENSMUSG00000032131,-1.58112897618976,0.0137235513031982,34.1318729239618
Gm20633,Gm20633,ENSMUSG00000093553,-1.58255852162014,0.37299867893738,4.92588480312316
Klk11,Klk11,ENSMUSG00000067616,-1.58727489205104,0.371727539025716,5.76788808299502
Ankrd55,Ankrd55,ENSMUSG00000049985,-1.5959707627019,0.642185104477066,2.66039673281684
Gm13656,Gm13656,ENSMUSG00000087527,-1.59919215595096,0.529785114633426,4.68759491408617
